CC,BsId,AreaId,Nusers,Season,QoS
1.5243392504884339,1,2,5377,2,2
4.038645196901411,9,1,6238,2,2
1.3335422891353437,24,10,6011,2,1
1.1600088529074193,19,10,112,3,3
2.3050951962538977,15,8,1792,3,3
3.7065465670591067,20,1,1377,0,4
2.022811301615706,7,6,759,2,3
1.080809013731904,3,6,9604,2,2
4.249045180792814,2,10,7880,1,3
4.876270897352469,24,5,4048,2,1
2.767113163850247,11,5,9614,0,3
1.1334966374976188,21,6,6703,1,2
3.4035145464363366,15,3,2659,2,4
1.1586490839763397,20,6,2517,0,2
2.542502327514672,5,4,6429,1,4
1.6457512204349074,10,2,7412,0,4
1.0935723181000836,15,5,3268,2,4
4.542340763880958,23,7,842,3,3
1.2807677746070443,3,8,7468,1,2
3.0401812116056637,12,5,1581,1,3
3.7140379384755886,24,9,7735,1,1
1.2116679672373083,5,8,4062,2,3
1.993548211612699,12,8,5365,1,1
4.469865029249396,25,4,1278,3,1
3.695896964066382,2,1,7188,3,1
4.856239256065345,15,7,2963,2,2
1.3911009256748743,7,10,7960,0,2
2.5109981317231975,17,7,4122,1,1
1.0233762275516582,22,10,6846,0,3
4.886074928191532,14,9,1986,3,4
2.352591969637715,16,10,1719,0,1
3.6573231168790876,7,2,1978,1,3
1.8265086211888422,21,4,1776,3,4
3.2974795811194144,20,10,2755,2,1
2.9574861268911836,5,7,8580,0,1
1.3181886223286376,15,1,422,0,3
3.5521976160895274,8,1,4956,1,4
1.4219891758759595,8,6,2832,0,1
2.407268006768799,13,2,7076,1,1
4.4084381849932095,21,2,3350,3,3
2.1969515338672134,7,6,9702,2,3
3.992009622724023,4,2,3341,0,3
4.913232850670791,5,1,8546,3,2
2.769219592341682,20,8,2033,1,1
1.8185347817734878,3,1,4617,3,4
1.5722407190053773,25,4,3624,3,4
3.8210431754715177,1,3,468,2,2
3.112933182979794,6,10,8684,3,2
1.434037242370401,4,4,6590,1,4
4.324044390290238,23,4,1787,2,1
1.9922967405355925,11,10,876,0,2
3.7519678111343393,15,9,355,1,2
3.389134206765103,7,4,7588,1,3
3.2612360142538046,18,2,4392,3,3
2.353294527236366,13,5,8164,3,1
1.2598062910479442,7,10,3720,2,3
2.488485624813524,11,10,3614,0,2
3.792305986999912,24,2,522,2,1
1.2364349749492374,10,6,8097,0,1
1.0789648647004517,2,3,1660,3,4
1.709145407262298,19,5,8610,0,1
4.0947454460602835,19,6,9126,3,1
3.203275843729952,19,3,6250,0,4
3.5558528933141442,10,7,933,2,3
3.4221927078277883,7,10,6382,0,4
2.186886818139213,9,8,9680,1,3
3.532000024114324,21,10,5066,3,4
1.042031936368831,23,1,1674,1,4
1.2677212940046356,15,7,1286,3,1
4.112762460692043,17,1,7567,2,4
3.13609640016796,9,9,9909,3,3
3.9461821163392643,10,4,4527,0,2
1.6473959723103837,9,9,6116,2,1
2.985736238054073,14,5,1485,2,3
1.4478091287355777,16,1,5736,2,4
3.084402834038889,22,2,9013,1,4
2.3134903735095835,21,10,8817,2,2
4.160956543804378,15,6,775,3,3
2.4515768608363833,10,3,6587,2,1
3.440120535195524,14,9,9018,3,1
1.8081511389882117,12,10,2348,1,2
1.810002358778961,9,7,4350,3,2
2.7664977111832174,20,7,7310,3,2
1.2680001017047622,21,5,6691,1,1
2.866379212370817,21,2,3088,0,1
1.8630682950578437,8,3,8859,2,4
2.7990576021046203,12,3,7788,1,2
2.5636835828558224,9,4,4366,2,4
4.307564634157372,4,6,3833,3,2
2.4966520695085523,8,3,6120,0,4
3.133851509210674,25,1,7497,1,3
3.131898555852952,24,5,8147,0,4
4.513971143308099,1,1,340,0,3
4.823421496666617,2,3,907,1,4
4.331240322074877,5,8,2463,3,3
4.810682133064016,6,9,888,1,4
4.1428948192612225,11,7,9360,1,4
1.1443054401710975,3,5,5822,0,2
3.7046601953068548,3,8,5989,0,3
4.144035970866297,20,9,5186,1,1
4.155066276494043,1,8,8588,1,1
1.5979943180669802,15,6,5779,1,1
3.6925649773505236,2,10,9876,0,4
4.620676213699015,5,6,1446,3,2
4.002234249278423,19,7,4901,1,3
3.8954113468312657,18,9,2920,3,4
1.7813649153693718,5,1,1077,0,4
3.6938961840023836,25,3,3166,2,3
4.812772591612715,6,2,1299,2,3
1.2465044441671411,3,2,6069,2,2
2.52665478309893,11,3,9097,2,3
4.3342524821285835,22,7,855,1,3
2.6145875575188726,5,10,6269,0,2
2.0753098376213983,20,2,5333,0,3
3.9219295335350983,3,1,6487,0,3
1.827312131808521,9,5,30,3,2
4.695846157669464,6,6,1601,1,4
2.950987212756637,19,9,8979,1,3
3.364732319614135,21,2,2110,1,4
2.5283065725125473,1,5,7668,3,4
3.305896603935261,22,10,2137,2,3
2.8284189871620824,1,1,4981,1,4
1.6555393550095245,10,9,4800,3,3
1.2156536836320355,12,6,9652,1,2
4.074933270778777,16,10,6314,1,2
1.589869790052528,23,5,3845,3,1
2.3413583589431384,13,3,7323,2,2
2.5849498677410656,2,2,2626,1,3
2.06062972099508,15,9,6956,3,2
1.9583696082124593,21,6,2732,3,3
4.896346513901952,1,4,847,3,1
4.497364800567998,25,7,7078,3,2
4.00378694603585,16,6,5116,1,3
2.2624199761014667,6,7,6631,2,1
3.0875711937728236,14,7,3539,1,2
1.931082244472785,24,4,1473,2,2
1.3310864235902025,16,7,2142,1,4
3.101907228441953,17,6,1580,1,1
1.886725082834317,17,7,7291,1,3
4.765030784846463,20,8,6880,1,1
3.0391374417237382,14,3,9722,2,4
1.0803519418926504,6,2,7952,3,2
4.529908614635709,3,6,9744,3,2
2.4806193588553858,24,1,5333,3,1
2.9748522877781642,17,2,3589,3,1
1.978079300286987,22,4,5352,0,4
1.4151560387433917,10,2,1715,0,2
2.6031269323081383,13,3,4909,2,4
1.1833067246053717,13,6,4644,1,3
2.191176393952343,2,2,335,2,4
4.324825637148963,8,4,3334,2,4
1.3167484976248716,1,1,3132,2,3
1.801128406187714,14,7,6346,1,4
4.945420110147149,25,8,1626,3,2
1.0773641579105142,10,1,1203,1,1
4.4579063147059586,1,9,3309,1,2
2.8930788911183125,17,3,6267,1,3
4.9151797042167775,24,3,8159,1,2
3.711579787574308,7,4,589,3,3
1.3609479414711276,6,2,4138,3,1
3.656864164526122,4,2,118,3,2
3.3193293848374466,18,4,5050,2,4
4.544392651341159,23,2,7251,3,1
4.569995125025493,4,10,4322,0,1
3.3283435497001546,3,6,878,1,1
3.6054811443533743,7,9,5446,2,2
3.2149189917987266,12,5,4997,1,1
1.4178985519207012,25,5,5116,3,3
2.1280341668162657,12,1,3080,0,2
1.3687881661627372,15,5,5386,2,2
1.9011029067796343,4,7,7233,3,4
1.2355650919641668,24,4,3010,1,2
3.7030919714159642,23,3,2126,2,3
1.2173800765610103,24,1,3902,1,4
4.608016766644344,12,9,6822,1,4
3.597552471001064,16,6,1798,2,1
2.3654130705760816,13,4,700,3,1
3.6958387999199065,11,6,802,2,4
4.930027866132049,25,10,3382,1,3
3.365278961035028,24,7,1951,2,2
1.3247913913017753,25,1,220,1,3
4.5640353967666165,8,7,7556,2,2
2.8370715431518736,2,10,5126,1,4
1.3030865542105778,14,6,6862,2,3
3.987975807616589,14,2,7920,3,3
2.729271469036545,5,3,7893,1,1
3.7472636275266216,4,4,9623,2,4
1.530176496053337,4,4,901,1,3
4.122408620215718,25,7,4511,1,3
4.323992729441051,14,1,6535,2,4
2.9848994517063003,3,5,680,2,4
3.954619082814556,5,4,2154,0,2
4.068514662304902,4,5,4169,2,3
1.0159677207739972,24,3,5983,0,4
1.9547720113895082,25,10,6613,1,4
3.686863908787917,14,8,2215,2,2
2.7631312871101374,4,10,2938,3,3
1.5392001164715814,13,8,4828,1,1
1.29934061925342,24,3,6824,0,4
1.7544666950541363,6,5,5772,1,4
1.2487514304296257,13,8,5904,3,2
4.403875300766984,10,4,8320,3,3
4.291137393253647,17,1,9668,0,2
1.493021294017749,10,4,6699,0,4
3.841913961062037,24,1,8848,1,2
4.6883154604708315,1,3,8893,0,2
1.74400821701323,25,9,8449,3,3
1.4569183704716417,18,4,8223,2,1
4.734632719540109,7,2,5520,2,2
1.0367685220303993,9,2,6484,0,3
3.496042821777446,16,1,2771,1,2
2.44242439450417,11,4,5450,2,4
2.3130919186052976,5,8,5242,2,2
1.5185014145309408,10,2,8909,2,4
1.3255273000981531,17,1,7204,1,4
4.896842330688822,23,7,1256,0,2
4.101522747793387,18,2,9686,2,1
3.074450024386827,6,5,685,1,3
1.7509172401284654,4,3,1421,3,3
3.914371637802492,8,6,1975,0,4
1.9744773579654877,18,4,1532,3,4
1.3729885431281792,11,3,684,1,2
4.835010346871957,10,1,5988,1,4
1.5154080943608221,19,2,9516,0,4
3.621629742579982,24,1,9815,1,4
4.390700327164259,15,9,4757,0,1
2.48913770991127,1,4,4433,2,1
1.2570472674125557,19,9,7756,3,3
4.429311883880426,25,1,6317,2,2
4.638646160653968,23,5,6037,1,1
1.22853134977608,13,5,1987,0,1
3.7824825717351422,25,9,1958,2,1
1.1035734129845727,21,7,9374,0,1
1.160710961606274,10,5,5054,1,1
2.694651911403762,13,3,8558,2,1
4.295203779134599,6,9,9645,2,4
1.7472039703351467,16,6,9190,2,2
1.3016503507020096,5,5,3002,3,3
1.8323046018603542,17,5,7846,0,1
1.8056695152054378,4,9,4940,2,2
3.7432365833055563,7,1,7316,2,4
4.638390267359442,18,6,9374,3,2
2.4343653440352573,2,7,4450,3,3
4.35743285788384,3,7,179,3,3
1.076180286016684,19,8,2849,1,1
3.722141090426536,17,7,7280,1,4
4.919292184253726,6,6,6023,2,3
3.7243077991821343,9,1,1930,2,2
2.71147597636345,7,4,7148,1,3
4.294746099618356,9,9,1476,2,4
3.1085960765481246,14,1,7186,2,3
3.37729806929874,15,6,7026,1,1
4.358392970178254,13,7,9430,2,4
3.367127043668035,10,10,9853,0,2
1.0194273765449617,8,1,5635,1,1
2.2397370252226,25,2,6052,1,3
3.9568289259510605,7,10,4512,3,1
4.130315287533796,8,7,6290,2,3
3.885777291545188,23,4,8497,3,2
4.954312579198353,10,1,7264,2,2
3.503035285120833,4,6,8695,3,1
3.788425165575528,19,1,868,3,2
3.9033371986079106,9,10,2860,1,2
2.0050528087855075,1,8,8580,0,3
1.4893290110376385,6,8,3492,1,3
3.738939363636946,6,4,431,0,1
1.2589223306712776,13,5,3835,1,2
3.3170198571521454,19,9,8504,1,3
2.991200055379482,4,8,1805,3,4
1.0993838317683648,22,9,7249,1,3
3.4970793245222613,19,7,8439,3,4
2.2830255421075796,22,8,3074,1,1
1.4201686754532261,16,9,950,3,3
2.839351408939428,15,1,8855,2,3
4.13026551447207,19,9,595,0,2
3.077620680900528,6,4,7403,0,2
1.6143491171806037,1,6,5156,2,3
4.321684085466382,1,7,2233,1,3
1.6363184391788383,8,8,7203,2,2
2.3015893962380645,8,1,4392,2,1
1.0359105331804286,10,2,5742,1,3
3.29378649949908,22,5,2795,2,4
1.0710956228839104,12,7,6451,0,4
2.1163487963226286,16,4,4442,0,2
1.61980047120799,15,5,918,2,2
2.8281223386727374,20,6,6044,1,1
1.8122940081581231,1,1,8419,3,3
4.861884024897896,16,1,6520,2,4
2.415832665569863,9,1,3592,0,4
3.593495371714997,2,5,3820,1,3
4.0009598119306675,13,3,1718,3,1
2.4350480198268984,1,7,5122,0,2
1.145281292804826,17,5,3629,2,2
4.499465347615674,12,6,4748,2,1
1.3340006482405302,15,8,5559,1,1
2.7712991533030515,7,6,6062,0,4
3.7118909449117816,13,10,4025,2,1
2.848869450453252,21,8,1672,0,1
2.1272515169798782,15,9,37,1,1
1.8605440704387992,1,8,6599,0,3
3.9457281265576913,7,5,2894,3,3
2.2070793136149245,15,2,2042,0,4
1.4634044006329514,8,8,8959,1,4
4.535615037628876,10,3,3081,2,4
3.3182572309502563,16,6,7997,1,3
1.6043477579608072,20,7,789,1,4
2.769783170747862,22,1,967,1,2
3.1061295596496143,19,9,1275,3,1
4.929682740571176,19,1,8404,1,3
3.941732610067037,24,4,7626,3,1
1.5354475557678886,7,2,1391,0,3
4.744967392045526,2,9,4490,3,2
2.5209418168623117,4,1,1055,2,3
3.134977421866796,20,9,2465,0,3
4.9553144207339015,24,6,8430,2,1
2.6016180697125875,7,3,4023,3,3
2.0547407095808827,4,2,9342,0,3
1.4897901326954406,15,6,8615,1,3
4.169105717697144,16,6,9800,0,1
3.2845238598872677,16,10,3271,3,2
2.450550339081595,8,9,27,3,3
1.1198247145576814,8,8,8672,2,2
4.129219497615175,22,4,932,2,4
2.922766740199559,1,6,1004,1,4
3.5396840667496363,13,3,1007,2,1
3.8608603391528,15,4,1852,1,3
2.6989707187417378,17,4,9385,3,3
3.7281373119792574,9,5,7258,2,4
4.293246931876981,6,9,6658,2,2
2.2565869651849857,15,1,1986,0,3
4.539915046355253,18,9,46,0,2
2.360103237206696,15,4,3806,2,2
4.017130647019098,16,1,8673,1,3
4.864732494197034,7,6,3290,3,4
2.8985713337373378,24,5,8985,0,2
2.602643973064691,16,3,7044,2,4
3.421786412912991,15,4,3284,3,1
1.1102027618435946,5,5,9154,0,3
3.3059205906856035,11,3,1036,0,4
3.1571488507147123,11,9,7856,3,1
4.318866878027513,5,4,5382,2,3
2.3424765700979573,16,8,3418,1,4
2.7166041541224604,15,1,9038,2,4
3.1479941393547968,2,3,2440,3,4
2.6229955702639365,13,7,9434,0,1
3.954738767817298,25,4,9237,3,1
2.265923230900066,10,10,5564,2,3
4.783891860140295,9,4,7400,0,1
2.199880512546735,19,10,1844,1,3
2.180339971797994,4,9,6751,1,3
1.8488007735998573,16,3,6109,3,2
4.467997198758349,2,8,4136,3,1
2.1487746753168184,22,3,7524,2,3
3.7204834292973956,7,5,1259,3,1
2.7225847720778447,13,4,9102,3,3
4.490313279635548,11,9,6586,0,3
1.4596897734709269,17,6,875,3,1
4.57651105016782,11,9,4400,1,3
4.147737142311127,13,1,3684,3,4
1.771805133206866,12,2,2226,0,2
2.8508549893142505,12,7,5585,2,3
4.743834225129479,6,4,2765,1,1
4.346442566524391,10,5,8058,1,2
4.8045376902596315,5,9,546,3,1
3.4232132027410445,3,2,5342,1,2
3.8901646071012514,6,8,4447,2,1
4.273911767594985,3,5,2257,0,1
2.0754302657021166,4,1,8587,3,4
1.5560749353109218,17,4,5717,1,1
3.4352972410761726,8,9,7807,2,3
2.3263255966449585,22,8,8076,1,4
1.7086769545952225,10,3,4236,2,2
1.1940075282834761,16,3,6596,0,1
1.7317737933257087,4,1,863,3,3
1.5112006176522854,22,4,512,0,2
4.8616775935649645,18,1,6867,1,3
4.278940134700472,9,6,2700,1,2
3.8144488089239346,10,7,9555,3,2
3.1230732387235096,1,5,3881,1,3
1.3913466154050411,24,3,8332,1,2
2.744015298097904,8,4,8819,3,4
3.679565600924524,7,4,1586,3,4
3.4191694514796183,24,8,6441,1,4
2.0748039736247823,13,6,8345,2,2
2.9788050820179586,15,9,38,3,1
4.403268413600056,20,7,3752,0,4
3.2466327691971415,10,4,3706,1,4
2.467381343428759,7,3,6475,1,3
3.8151456785347704,5,1,9521,1,2
1.843309390919306,15,7,1944,0,2
2.4680620715510253,22,5,264,1,2
4.4434598264368805,20,5,8666,1,4
1.1947458557867612,21,2,1470,1,3
4.282110679198297,1,10,2911,0,3
2.249278171963607,13,9,4103,0,4
4.0690945258654185,10,1,4878,2,3
4.983420136397804,19,3,2215,3,4
2.327330675814559,6,1,6831,0,3
4.600387483138828,15,3,8982,1,3
4.808352329046917,4,4,8124,1,3
4.85296173381876,17,4,5297,2,3
1.9190353983659416,8,4,9565,3,2
1.6519510341015216,22,4,5828,1,2
1.892433379130423,16,9,7668,3,1
1.394538976459565,19,1,8067,0,4
3.779510325730424,9,1,3780,2,1
2.594036302989006,23,4,2075,0,1
1.9255023198112888,25,7,3172,0,3
3.1986986462281912,21,5,4238,3,1
1.351144726745896,10,4,6823,1,3
2.566256033726538,24,7,2059,1,2
1.7994414503596832,8,8,8101,3,1
3.2976135798148816,1,5,6751,0,1
4.092322443566966,25,4,9554,0,1
2.8327103275373564,4,5,6802,3,4
4.508215208969059,4,6,3237,3,1
4.945544574638133,8,2,8761,0,3
3.256744305967186,12,3,832,2,1
3.2783726649502674,14,3,752,3,3
2.369792394657698,18,3,765,0,1
2.7533797944146445,10,5,1551,3,4
4.93056261372412,8,10,4927,0,3
1.1001490900501638,15,4,6694,1,2
2.0849865242614896,7,7,8392,2,4
1.1977986054976908,25,8,8793,3,4
2.927492884112676,5,2,2057,1,1
3.423827976748967,1,10,7792,2,3
1.658306431482512,23,3,4133,1,2
3.5744782158554593,10,2,2288,3,4
1.6839175368789094,9,2,8794,3,2
2.7447345063898076,8,5,3123,3,2
4.606809581728088,16,5,5504,1,4
3.817276114389942,20,10,8752,2,1
1.183233435897566,4,6,1028,0,3
3.577615975158054,23,7,1291,2,2
2.607256746855592,7,10,6627,3,2
4.482713415433162,21,10,1706,3,4
3.5470281315917904,1,6,1057,0,3
3.6825169245266562,21,10,1569,1,1
3.805987328567748,2,5,2075,0,1
3.1532706274519398,13,7,573,2,4
2.4096482923872315,15,3,7590,1,3
3.833401197617594,23,3,472,0,1
3.6675399365659667,2,5,3796,2,4
2.179596842146543,6,7,2158,2,2
4.504346062388878,8,9,540,2,1
2.738505173394052,8,8,1036,2,2
3.562603116308467,1,2,8630,1,1
1.868930265207982,1,5,6942,0,1
1.3322426837116543,24,4,2704,2,4
3.7610639862128936,14,10,953,3,2
4.765748969194785,9,5,9314,2,4
4.137787345800587,7,10,8504,3,2
2.887669504583288,1,4,7252,2,4
4.004170366409127,21,2,1701,3,4
3.6250183020899227,16,3,8190,3,1
3.5105210270722127,1,9,6144,1,1
1.0130559743712584,7,7,8894,1,4
1.5108634696829903,20,6,1065,1,2
1.6668987537513167,1,4,1543,1,3
2.901865766832259,18,6,3700,3,2
2.3767688016846655,6,6,3214,3,2
1.1243944191195676,20,5,706,2,3
4.247775284819587,8,3,9811,0,1
3.364930236062415,18,10,9328,2,3
2.238196145947802,23,9,9449,0,3
4.316578300294633,24,5,2182,1,3
3.38567841945634,22,8,9951,2,4
1.9226320839575175,10,2,6453,2,2
3.776878815064265,6,7,1844,3,4
1.119790433461977,11,5,876,1,4
3.753045710118585,12,8,5957,0,4
1.3714186856520003,23,1,5594,0,3
2.178254260341415,20,5,8922,0,2
3.846056143820704,14,8,6658,1,4
1.2611015111525523,20,7,1434,2,4
3.5310756006496464,5,6,1879,3,4
2.6107468449469358,22,5,6005,1,4
1.233635218701568,12,3,1366,3,4
4.022926707606889,11,6,2881,0,3
2.559047596920771,9,8,2427,1,1
3.9944256716465754,5,1,3586,2,1
1.358793736631779,21,10,7563,3,2
2.9160771233465024,25,5,6030,1,2
4.732434319590826,4,7,9048,0,3
1.341958317674282,2,10,7118,1,3
4.56535979451588,20,6,1507,3,2
3.177245407794124,16,10,1046,1,3
1.3599263864512037,9,2,3682,0,1
2.5205866451813965,13,5,7124,1,2
2.338713960497158,11,3,3753,3,4
1.6111212989342065,3,8,2392,3,1
1.0030855342400384,13,7,168,2,2
4.644085393243579,1,6,9489,3,4
2.8577143987186457,10,9,5437,2,4
3.2905628820206547,10,3,2818,3,1
3.7954883611355137,17,10,7982,3,1
2.107569816903688,2,6,2769,0,3
1.8674913423811388,2,8,4201,3,2
4.20811612025317,3,9,6643,2,2
1.7852606013887464,9,3,4971,1,4
4.4485470869389765,2,8,5375,0,4
4.480352743026835,8,3,379,3,3
1.9178056671887824,14,1,8112,1,2
3.8750335794745836,22,1,9419,0,1
2.7321880431327004,19,9,7861,2,2
2.6960566646473096,11,9,9047,3,2
3.737856181130299,22,6,7047,1,3
3.156615441891116,16,2,3621,1,2
1.3567129084101688,17,7,1391,0,3
1.4472275860490678,21,10,1814,3,2
2.9421701297678875,5,8,3011,2,1
2.751951313285349,5,2,3041,0,4
1.1316074059443229,6,4,3300,3,3
4.753695913987615,19,10,5258,2,1
2.070066360300035,10,10,2625,1,1
2.547088635491839,6,4,9354,1,1
1.1947044553161974,10,7,6374,1,2
1.4044299777576756,4,1,5192,0,4
1.0243084754662872,14,7,4060,3,3
3.487233294408271,4,4,9390,3,4
1.277693582088859,21,5,2761,3,3
2.6251008639347706,3,2,1948,0,1
4.389803028349579,24,6,9202,3,1
4.447250241917033,2,1,199,0,3
2.9294752613005963,16,2,880,2,1
2.9309773330295843,12,3,820,2,3
2.9794933798376633,14,10,8332,3,3
1.9975956299049153,14,6,5457,2,3
1.0882507361187712,14,9,27,3,3
3.207143684156919,20,6,4900,0,1
3.1578669860125625,24,3,9409,2,2
2.419853593850246,9,9,2769,3,4
1.3382146532258261,18,4,8322,0,4
1.1517333282578668,16,1,1052,3,3
1.539004251643021,14,7,7962,2,1
1.2156479908485176,25,6,6909,0,3
4.410649559133996,3,9,7141,3,3
3.248903558707633,23,5,5223,1,2
1.486012944067328,8,8,2797,2,3
3.7350532738912237,24,10,5438,3,3
1.747896269579985,10,7,1694,1,2
1.4107038388861288,5,3,9482,2,1
4.004110505979077,16,8,1179,1,3
3.9496658392363395,13,3,1299,0,1
4.558673872210448,3,6,6366,0,2
4.960856096582027,13,10,6682,0,1
3.358706333434678,25,7,3887,0,4
3.4842057583379327,16,6,6115,0,4
1.5768952348579175,6,6,7393,2,4
3.3695315343348224,11,9,8277,2,4
2.66285317754413,15,1,7281,1,4
4.001490685425931,18,9,2579,3,1
4.630945333485151,14,3,3455,2,2
2.6587638576302357,20,4,8142,2,4
2.5114149946840105,22,8,1753,2,1
3.1215955187634177,4,8,6133,3,4
1.7289724774981705,9,1,5029,1,1
1.8411394477078677,20,8,9658,0,2
4.890030013679873,3,7,4735,3,3
4.767129543345775,19,10,7662,2,1
2.9149902780120303,21,5,7916,3,1
3.4395077401923686,23,2,1571,1,1
1.8458730858888246,15,9,526,2,4
3.5340817239212083,3,9,6713,3,4
1.8523576105483035,24,1,3077,3,4
2.905076733160661,9,3,851,0,2
1.3684644006129938,21,7,2371,1,3
4.081340163576028,21,3,5021,3,3
3.9627378530885657,13,8,6859,1,1
3.3079376460281744,16,9,331,0,3
2.3755512205301335,3,9,1178,0,2
1.8063970076946592,9,6,9241,0,1
3.6760092203659145,14,7,9179,1,2
2.481220972971618,23,10,1506,1,4
2.109309981535023,14,5,3654,2,3
3.219153920375093,12,3,8779,3,2
4.61286377753259,7,8,5534,0,1
1.97698208773234,17,2,644,3,1
4.211128879895275,24,5,6132,1,1
2.133120699360313,14,10,8486,3,4
2.451026661261142,2,7,5942,1,1
1.1584432843407528,23,9,6397,0,1
4.002067034541465,22,3,8981,3,2
4.299696367736869,11,4,2075,0,3
1.5784422982930928,6,6,5461,1,1
3.7010147146615924,9,5,9571,2,1
4.937912032702423,5,2,1040,2,2
3.568081538415692,5,10,2643,0,4
1.7825631996662166,19,7,1375,0,4
1.7664033549260076,13,9,5879,0,2
4.156613912766412,3,3,3652,3,2
1.926031252539615,19,6,8164,0,4
3.237862581369384,10,3,5924,3,1
1.7185734671201733,15,10,4488,1,3
1.0256546275715008,7,3,3897,1,3
1.2011414622475898,17,5,5950,0,1
1.405897926228724,13,9,7473,0,2
4.772826566116766,20,4,9106,0,3
2.971951782925829,1,10,5260,2,3
3.210758329363924,6,2,5954,3,2
4.564640850858874,20,4,187,0,2
1.6050025550963927,23,2,2133,3,4
2.3734222056476306,10,10,3256,0,3
4.208334969210519,2,6,2223,0,3
4.611093052356399,9,4,4627,2,1
4.472557453471807,22,4,1785,0,2
4.2972617041905785,15,8,5532,3,4
1.2857707551573183,3,7,7365,3,4
2.235947486477036,18,4,439,2,2
1.8148945944610828,11,3,3845,0,1
4.016120509345005,21,4,6377,0,1
2.7963579854917313,23,9,3855,1,2
3.171866639948792,21,10,202,1,1
3.7728577675018973,3,1,9895,2,3
3.6932068360579167,12,7,9116,3,1
1.9380331818115417,4,6,2206,0,2
4.790897756753573,22,7,8710,3,4
3.047390166631519,2,7,728,2,2
4.49025694056553,22,9,8358,0,3
2.529455915035234,24,8,8817,1,4
1.3247260292069138,4,6,9290,1,2
2.4714362918489083,7,1,2323,2,4
1.5261532448106019,13,9,7379,0,3
1.057600824889335,8,6,7436,1,4
2.1062067994936333,4,5,4078,0,2
1.2874137864494006,14,3,7377,1,1
2.7485353827554566,22,4,968,0,3
2.2172065493895667,2,10,9458,3,3
2.8521689055289077,2,1,3962,3,4
1.1940236529592894,3,1,5471,0,1
2.190345113046352,15,2,608,3,2
1.2887552626896421,8,6,7478,3,1
1.7086992619591461,13,2,7974,3,2
4.711688618633357,9,7,9052,1,1
1.9430869532371493,3,8,4945,0,3
1.4606689622830666,9,9,8425,0,3
2.5100065713086037,18,10,8011,2,1
1.9573700517044146,3,8,7842,0,1
3.4986877033085557,4,3,246,3,4
2.1286113284624877,17,1,1573,3,2
1.9726547622312078,15,10,6187,3,2
3.18584412424658,24,7,8639,3,3
1.5956692541385875,7,2,8797,3,1
4.7846804477891585,12,3,7161,2,2
1.6957488967853989,8,3,4101,3,2
2.1990386817245255,20,8,3829,1,3
1.7514193292667426,11,10,8224,2,1
4.897287712345474,10,10,6359,2,2
1.7326604114133048,15,5,8770,0,3
4.228034183043061,15,3,4985,0,1
4.972809461001917,22,5,8078,3,3
1.90684325801814,21,5,4447,3,4
3.8445512303766307,20,1,3425,2,2
2.8185216896757495,9,2,1706,2,2
3.9577927905936616,20,6,4952,1,3
4.42007328931675,23,9,9756,3,2
3.2728147783080335,15,9,5375,2,4
3.2557838378277624,22,5,8781,2,2
3.988187659217382,25,2,5891,2,1
2.140076196388244,25,10,312,1,4
3.7628508458599743,25,8,112,2,3
4.621698837756114,17,10,3866,2,3
2.6531163993978613,22,7,9301,2,3
3.758887625981326,1,8,6454,3,1
1.0792710589767185,4,9,786,2,3
3.535231799311349,11,6,676,1,4
4.504980658247491,21,6,1679,3,4
4.614953661494704,3,8,78,0,2
2.9591715993569547,19,1,3769,2,1
4.728940800522924,3,7,7130,0,3
4.760131489189325,11,8,7789,0,3
2.4312116150809957,15,4,5172,3,4
2.4177579748605655,14,3,8194,2,1
2.57476639355631,18,1,8427,0,3
3.956941945224523,22,4,2046,1,2
4.242442066581444,14,3,2745,1,1
2.7646558539516435,24,4,2855,0,3
3.8780610730170375,14,8,4499,1,4
3.4866195695201947,5,5,4505,2,1
1.6813147664568846,19,9,4291,3,3
3.606808626295414,9,5,7768,2,1
3.5248411755557973,25,7,3771,1,4
3.1892421042209103,19,9,9556,2,2
1.2320294289552463,19,3,3831,0,3
4.706169370663533,4,6,5622,2,1
3.4613691234608166,10,10,6703,2,4
3.5003738600416585,6,3,5676,1,2
4.638728470838771,3,8,8399,2,2
1.4913135561614541,21,6,4847,3,1
1.410325437660814,16,8,7222,3,3
1.3783026028396552,11,1,8071,3,4
2.3910166342986847,10,5,6780,0,1
4.443418675250079,3,9,8298,0,3
2.5242009204235645,22,1,850,0,1
3.0771408252355186,22,8,3265,1,1
1.9684139731178245,10,5,6737,0,1
1.9562565931409566,16,9,5782,1,4
3.0504319022660042,8,2,767,0,1
4.158349605861477,16,3,3055,0,4
2.3753462357250106,12,5,4681,2,2
2.837178409995675,20,6,4582,3,2
2.2778210917316364,18,2,4357,2,3
2.4108475932855624,18,4,4018,2,2
2.8944779395493123,5,10,5272,1,2
4.077086654808545,5,2,9684,1,3
2.199875199548414,20,9,3244,3,3
3.7890806596638202,19,1,1685,0,4
1.288904461033988,2,4,2413,3,1
1.406303357716725,13,8,4692,2,2
3.729990315196728,6,4,7215,0,1
2.2586635145007268,5,7,3865,1,4
2.692064396757609,23,1,4226,1,2
1.3011517204736731,23,9,4176,1,2
4.179697567124922,9,7,4487,0,3
2.091116667814492,9,8,7379,1,2
3.909676309429697,7,3,545,0,1
2.7462802099293397,4,2,3816,1,1
3.887891929167984,1,8,9585,3,2
